pg,os,type,os_code,os_arch,pkg,ext,pname,miss,hide,pkg_repo,pkg_ver,count
14,el8.aarch64,rpm,el8,aarch64,pgsmcrypto,pgsmcrypto,pgsmcrypto_14,t,f,pigsty,0.1.0,1
14,el8.aarch64,rpm,el8,aarch64,pgsodium,pgsodium,pgsodium_14,t,f,pgdg,3.1.9,10
14,el8.aarch64,rpm,el8,aarch64,pgsparql,sparql,pgsparql_14,t,f,pigsty,1.0,1
14,el8.aarch64,rpm,el8,aarch64,pgsphere,pg_sphere,pgsphere_14,t,f,pigsty,1.5.1,1
14,el8.aarch64,rpm,el8,aarch64,pgspider_ext,pgspider_ext,pgspider_ext_14,t,f,,,0
14,el8.aarch64,rpm,el8,aarch64,pgsql_tweaks,pgsql_tweaks,pgsql_tweaks_14,t,f,pgdg,0.11.3,7
14,el8.aarch64,rpm,el8,aarch64,pgtap,pgtap,pgtap_14,t,f,,,0
14,el8.aarch64,rpm,el8,aarch64,pgtt,pgtt,pgtt_14,t,f,pgdg,4.3,7
14,el8.aarch64,rpm,el8,aarch64,pguint,uint,pguint_14,t,f,pigsty,1.20231206,1
14,el8.aarch64,rpm,el8,aarch64,pgunit,unit,postgresql-unit_14,t,f,pgdg,7.10,3
14,el8.aarch64,rpm,el8,aarch64,pgvector,vector,pgvector_14,t,f,pgdg,0.8.0,14
14,el8.aarch64,rpm,el8,aarch64,pgvectorscale,vectorscale,pgvectorscale_14,t,f,pigsty,0.7.1,2
14,el8.aarch64,rpm,el8,aarch64,pgx_ulid,pgx_ulid,pgx_ulid_14,t,f,pigsty,0.2.0,1
14,el8.aarch64,rpm,el8,aarch64,pgxicor,xicor,pgxicor_14,t,f,pigsty,0.1.0,1
14,el8.aarch64,rpm,el8,aarch64,pldebugger,pldbgapi,pldebugger_14,t,f,pgdg,1.8,2
14,el8.aarch64,rpm,el8,aarch64,pljava,pljava,pljava_14,t,f,pgdg,1.6.8,1
14,el8.aarch64,rpm,el8,aarch64,pllua,pllua,pllua_14,t,f,,,0
14,el8.aarch64,rpm,el8,aarch64,plpgsql_check,plpgsql_check,plpgsql_check_14,t,f,pgdg,2.8.0,26
14,el8.aarch64,rpm,el8,aarch64,plprofiler,plprofiler,plprofiler_14,t,f,pgdg,4.2.2,3
14,el8.aarch64,rpm,el8,aarch64,plproxy,plproxy,plproxy_14,t,f,pigsty,2.11.0,3
14,el8.aarch64,rpm,el8,aarch64,plprql,plprql,plprql_14,t,f,pigsty,1.0.0,1
14,el8.aarch64,rpm,el8,aarch64,plr,plr,plr_14,t,f,pgdg,8.4.8,3
14,el8.aarch64,rpm,el8,aarch64,plsh,plsh,plsh_14,t,f,pgdg,1.20220917,1
14,el8.aarch64,rpm,el8,aarch64,plv8,plv8,plv8_14,t,f,pigsty,3.2.3,1
14,el8.aarch64,rpm,el8,aarch64,pointcloud,pointcloud,pointcloud_14,t,f,pgdg,1.2.5,1
14,el8.aarch64,rpm,el8,aarch64,postgis,postgis,postgis35_14,t,f,pgdg,3.5.2,3
14,el8.aarch64,rpm,el8,aarch64,powa,powa,powa_14,t,f,pgdg,5.0.1,5
14,el8.aarch64,rpm,el8,aarch64,preprepare,pre_prepare,preprepare_14,t,f,pigsty,0.9,1
14,el8.aarch64,rpm,el8,aarch64,q3c,q3c,q3c_14,t,f,pigsty,2.0.1,2
14,el8.aarch64,rpm,el8,aarch64,quantile,quantile,quantile_14,t,f,pigsty,1.1.8,1
14,el8.aarch64,rpm,el8,aarch64,rdkit,rdkit,,t,f,,,0
14,el8.aarch64,rpm,el8,aarch64,redis_fdw,redis_fdw,redis_fdw_14,t,f,pigsty,1.0,1
14,el8.aarch64,rpm,el8,aarch64,repmgr,repmgr,repmgr_14,t,f,pgdg,5.5.0,4
14,el8.aarch64,rpm,el8,aarch64,roaringbitmap,roaringbitmap,pg_roaringbitmap_14,t,f,pigsty,0.5.4,2
14,el8.aarch64,rpm,el8,aarch64,rum,rum,rum_14,t,f,pgdg,1.3.14,2
14,el8.aarch64,rpm,el8,aarch64,safeupdate,safeupdate,safeupdate_14,t,f,pgdg,1.5,3
14,el8.aarch64,rpm,el8,aarch64,sequential_uuids,sequential_uuids,sequential_uuids_14,t,f,pigsty,1.0.3,1
14,el8.aarch64,rpm,el8,aarch64,session_variable,session_variable,session_variable_14,t,f,pigsty,3.4,1
14,el8.aarch64,rpm,el8,aarch64,set_user,set_user,set_user_14,t,f,pgdg,4.1.0,4
14,el8.aarch64,rpm,el8,aarch64,shacrypt,shacrypt,postgres_shacrypt_14,t,f,pigsty,1.1,1
14,el8.aarch64,rpm,el8,aarch64,smlar,smlar,smlar_14,t,f,pigsty,1.0,1
14,el8.aarch64,rpm,el8,aarch64,spat,spat,spat_14,t,f,,,0
14,el8.aarch64,rpm,el8,aarch64,sqlite_fdw,sqlite_fdw,sqlite_fdw_14,t,f,pgdg,2.4.0,3
14,el8.aarch64,rpm,el8,aarch64,sslutils,sslutils,sslutils_14,t,f,pigsty,1.4,1
14,el8.aarch64,rpm,el8,aarch64,supautils,supautils,supautils_14,t,f,pigsty,2.9.2,2
14,el8.aarch64,rpm,el8,aarch64,system_stats,system_stats,system_stats_14,t,f,pgdg,3.2,3
14,el8.aarch64,rpm,el8,aarch64,table_log,table_log,table_log_14,t,f,pigsty,0.6.4,1
14,el8.aarch64,rpm,el8,aarch64,table_version,table_version,table_version_14,t,f,pgdg,1.11.1,2
14,el8.aarch64,rpm,el8,aarch64,tdigest,tdigest,tdigest_14,t,f,pgdg,1.4.1,2
14,el8.aarch64,rpm,el8,aarch64,tds_fdw,tds_fdw,tds_fdw_14,t,f,pgdg,2.0.4,2
14,el8.aarch64,rpm,el8,aarch64,temporal_tables,temporal_tables,temporal_tables_14,t,f,pgdg,1.2.2,2
14,el8.aarch64,rpm,el8,aarch64,timescaledb,timescaledb,timescaledb-tsl_14,t,f,pigsty,2.19.3,2
14,el8.aarch64,rpm,el8,aarch64,timescaledb_toolkit,timescaledb_toolkit,timescaledb-toolkit_14,t,f,pigsty,1.19.0,1
14,el8.aarch64,rpm,el8,aarch64,timestamp9,timestamp9,timestamp9_14,t,f,pgdg,1.3.0,2
14,el8.aarch64,rpm,el8,aarch64,toastinfo,toastinfo,toastinfo_14,t,f,pigsty,1.4,1
14,el8.aarch64,rpm,el8,aarch64,topn,topn,topn_14,t,f,pgdg,2.7.0,2
14,el8.aarch64,rpm,el8,aarch64,url_encode,url_encode,url_encode_14,t,f,pigsty,1.2.5,1
14,el8.aarch64,rpm,el8,aarch64,vasco,vasco,vasco_14,t,f,pigsty,0.1.0,1
14,el8.aarch64,rpm,el8,aarch64,vchord,vchord,vchord_14,t,f,pigsty,0.4.3,3
14,el8.aarch64,rpm,el8,aarch64,vchord_bm25,vchord_bm25,vchord_bm25_14,t,f,pigsty,0.2.1,2
14,el8.aarch64,rpm,el8,aarch64,wal2json,wal2json,wal2json_14,t,f,pgdg,2.6,3
14,el8.aarch64,rpm,el8,aarch64,wal2mongo,wal2mongo,wal2mongo_14,t,f,pgdg,1.0.7,1
14,el8.aarch64,rpm,el8,aarch64,wrappers,wrappers,wrappers_14,t,f,pigsty,0.5.0,3
14,el8.aarch64,rpm,el8,aarch64,zhparser,zhparser,zhparser_14,t,f,pigsty,2.3,1
14,el8.x86_64,rpm,el8,x86_64,age,age,apache-age_14,t,f,pigsty,1.5.0,1
14,el8.x86_64,rpm,el8,x86_64,aggs_for_arrays,aggs_for_arrays,aggs_for_arrays_14,t,f,pigsty,1.3.3,1
14,el8.x86_64,rpm,el8,x86_64,aggs_for_vecs,aggs_for_vecs,aggs_for_vecs_14,t,f,pigsty,1.4.0,1
14,el8.x86_64,rpm,el8,x86_64,asn1oid,asn1oid,asn1oid_14,t,f,pigsty,1.5,1
14,el8.x86_64,rpm,el8,x86_64,aws_s3,aws_s3,aws_s3_14,t,f,pigsty,0.0.1,1
14,el8.x86_64,rpm,el8,x86_64,babelfishpg_common,babelfishpg_common,babelfishpg-common,t,f,,,0
14,el8.x86_64,rpm,el8,x86_64,babelfishpg_money,babelfishpg_money,babelfishpg-money,t,f,,,0
14,el8.x86_64,rpm,el8,x86_64,babelfishpg_tds,babelfishpg_tds,babelfishpg-tds,t,f,,,0
14,el8.x86_64,rpm,el8,x86_64,babelfishpg_tsql,babelfishpg_tsql,babelfishpg-tsql,t,f,,,0
14,el8.x86_64,rpm,el8,x86_64,bgw_replstatus,bgw_replstatus,bgw_replstatus_14,t,f,pgdg,1.0.8,3
14,el8.x86_64,rpm,el8,x86_64,chkpass,chkpass,chkpass_14,t,f,pigsty,1.0,1
14,el8.x86_64,rpm,el8,x86_64,citus,citus,citus_14,t,f,pigsty,13.0.0,29
14,el8.x86_64,rpm,el8,x86_64,count_distinct,count_distinct,count_distinct_14,t,f,pigsty,3.0.2,2
14,el8.x86_64,rpm,el8,x86_64,credcheck,credcheck,credcheck_14,t,f,pgdg,3.0,10
14,el8.x86_64,rpm,el8,x86_64,cryptint,cryptint,cryptint_14,t,f,pigsty,1.0.0,1
14,el8.x86_64,rpm,el8,x86_64,data_historization,data_historization,data_historization_14,t,f,pigsty,1.1.0,1
14,el8.x86_64,rpm,el8,x86_64,db2_fdw,db2_fdw,db2_fdw_14,t,f,pgdg,7.0.0,3
14,el8.x86_64,rpm,el8,x86_64,db_migrator,db_migrator,db_migrator_14,t,f,pigsty,1.0.0,1
14,el8.x86_64,rpm,el8,x86_64,dbt2,dbt2,dbt2-pg14-extensions,t,f,,,0
14,el8.x86_64,rpm,el8,x86_64,ddl_historization,ddl_historization,ddl_historization_14,t,f,pigsty,0.0.7,1
14,el8.x86_64,rpm,el8,x86_64,ddsketch,ddsketch,ddsketch_14,t,f,pigsty,1.0.1,1
14,el8.x86_64,rpm,el8,x86_64,debversion,debversion,,t,f,,,0
14,el8.x86_64,rpm,el8,x86_64,decoder_raw,decoder_raw,decoder_raw_14,t,f,pigsty,1.0,1
14,el8.x86_64,rpm,el8,x86_64,decoderbufs,decoderbufs,postgres-decoderbufs_14,t,f,pgdg,3.1.1,11
14,el8.x86_64,rpm,el8,x86_64,documentdb,documentdb,documentdb_14,t,f,,,0
14,el8.x86_64,rpm,el8,x86_64,duckdb_fdw,duckdb_fdw,duckdb_fdw_14,t,f,pigsty,1.1.2,1
14,el8.x86_64,rpm,el8,x86_64,emaj,emaj,e-maj_14,t,f,pgdg,4.6.0,8
14,el8.x86_64,rpm,el8,x86_64,envvar,envvar,pg_envvar_14,t,f,pigsty,1.0.1,2
14,el8.x86_64,rpm,el8,x86_64,extra_window_functions,extra_window_functions,extra_window_functions_14,t,f,pgdg,1.0,1
14,el8.x86_64,rpm,el8,x86_64,faker,faker,postgresql_faker_14,t,f,pgdg,0.5.3,2
14,el8.x86_64,rpm,el8,x86_64,firebird_fdw,firebird_fdw,firebird_fdw_14,t,f,pigsty,1.4.0,4
14,el8.x86_64,rpm,el8,x86_64,first_last_agg,first_last_agg,first_last_agg_14,t,f,pigsty,0.1.4,1
14,el8.x86_64,rpm,el8,x86_64,floatfile,floatfile,floatfile_14,t,f,pigsty,1.3.1,1
14,el8.x86_64,rpm,el8,x86_64,floatvec,floatvec,floatvec_14,t,f,pigsty,1.1.1,2
14,el8.x86_64,rpm,el8,x86_64,geoip,geoip,geoip_14,t,f,pigsty,0.3.0,2
14,el8.x86_64,rpm,el8,x86_64,hashtypes,hashtypes,hashtypes_14,t,f,pigsty,0.1.5,1
14,el8.x86_64,rpm,el8,x86_64,hdfs_fdw,hdfs_fdw,hdfs_fdw_14,t,f,pgdg,2.3.2,6
14,el8.x86_64,rpm,el8,x86_64,hll,hll,hll_14,t,f,pgdg,2.18,2
14,el8.x86_64,rpm,el8,x86_64,hunspell_cs_cz,hunspell_cs_cz,hunspell_cs_cz_14,t,f,pigsty,1.0,1
14,el8.x86_64,rpm,el8,x86_64,hunspell_de_de,hunspell_de_de,hunspell_de_de_14,t,f,pigsty,1.0,1
14,el8.x86_64,rpm,el8,x86_64,hunspell_en_us,hunspell_en_us,hunspell_en_us_14,t,f,pigsty,1.0,1
14,el8.x86_64,rpm,el8,x86_64,hunspell_fr,hunspell_fr,hunspell_fr_14,t,f,pigsty,1.0,1
14,el8.x86_64,rpm,el8,x86_64,hunspell_ne_np,hunspell_ne_np,hunspell_ne_np_14,t,f,pigsty,1.0,1
14,el8.x86_64,rpm,el8,x86_64,hunspell_nl_nl,hunspell_nl_nl,hunspell_nl_nl_14,t,f,pigsty,1.0,1
14,el8.x86_64,rpm,el8,x86_64,hunspell_nn_no,hunspell_nn_no,hunspell_nn_no_14,t,f,pigsty,1.0,1
14,el8.x86_64,rpm,el8,x86_64,hunspell_pt_pt,hunspell_pt_pt,hunspell_pt_pt_14,t,f,pigsty,1.0,1
14,el8.x86_64,rpm,el8,x86_64,hunspell_ru_ru,hunspell_ru_ru,hunspell_ru_ru_14,t,f,pigsty,1.0,1
14,el8.x86_64,rpm,el8,x86_64,hunspell_ru_ru_aot,hunspell_ru_ru_aot,hunspell_ru_ru_aot_14,t,f,pigsty,1.0,1
14,el8.x86_64,rpm,el8,x86_64,hydra,columnar,hydra_14,t,f,pigsty,1.1.2,1
14,el8.x86_64,rpm,el8,x86_64,hypopg,hypopg,hypopg_14,t,f,pgdg,1.4.1,3
14,el8.x86_64,rpm,el8,x86_64,icu_ext,icu_ext,icu_ext_14,t,f,pigsty,1.9.0,2
14,el8.x86_64,rpm,el8,x86_64,imgsmlr,imgsmlr,imgsmlr_14,t,f,pigsty,1.0,1
14,el8.x86_64,rpm,el8,x86_64,index_advisor,index_advisor,index_advisor_14,t,f,pigsty,0.2.0,1
14,el8.x86_64,rpm,el8,x86_64,ip4r,ip4r,ip4r_14,t,f,pgdg,2.4.2,2
14,el8.x86_64,rpm,el8,x86_64,jdbc_fdw,jdbc_fdw,jdbc_fdw_14,t,f,pgdg,0.4.0,1
14,el8.x86_64,rpm,el8,x86_64,jsquery,jsquery,jsquery_14,t,f,pgdg,1.2,1
14,el8.x86_64,rpm,el8,x86_64,kafka_fdw,kafka_fdw,kafka_fdw_14,t,f,pigsty,0.0.3,1
14,el8.x86_64,rpm,el8,x86_64,log_fdw,log_fdw,log_fdw_14,t,f,pigsty,1.4,1
14,el8.x86_64,rpm,el8,x86_64,logerrors,logerrors,logerrors_14,t,f,pgdg,2.1.3,6
14,el8.x86_64,rpm,el8,x86_64,login_hook,login_hook,login_hook_14,t,f,pgdg,1.7,3
14,el8.x86_64,rpm,el8,x86_64,lower_quantile,lower_quantile,lower_quantile_14,t,f,pigsty,1.0.3,1
14,el8.x86_64,rpm,el8,x86_64,md5hash,md5hash,md5hash_14,t,f,pigsty,1.0.1,1
14,el8.x86_64,rpm,el8,x86_64,mimeo,mimeo,mimeo_14,t,f,pigsty,1.5.1,1
14,el8.x86_64,rpm,el8,x86_64,mobilitydb,mobilitydb,,t,f,,,0
14,el8.x86_64,rpm,el8,x86_64,mongo_fdw,mongo_fdw,mongo_fdw_14,t,f,pgdg,5.5.1,5
14,el8.x86_64,rpm,el8,x86_64,multicorn,multicorn,multicorn2_14,t,f,pgdg,3.0,4
14,el8.x86_64,rpm,el8,x86_64,mysql_fdw,mysql_fdw,mysql_fdw_14,t,f,pgdg,2.9.2,6
14,el8.x86_64,rpm,el8,x86_64,numeral,numeral,numeral_14,t,f,pigsty,1.3,1
14,el8.x86_64,rpm,el8,x86_64,odbc_fdw,odbc_fdw,odbc_fdw_14,t,f,pgdg,0.5.1,1
14,el8.x86_64,rpm,el8,x86_64,ogr_fdw,ogr_fdw,ogr_fdw_14,t,f,pgdg,1.1.7,9
14,el8.x86_64,rpm,el8,x86_64,omnigres,omni,omnigres_14,t,f,pigsty,20250120,1
14,el8.x86_64,rpm,el8,x86_64,omnisketch,omnisketch,omnisketch_14,t,f,pigsty,1.0.2,1
14,el8.x86_64,rpm,el8,x86_64,oracle_fdw,oracle_fdw,oracle_fdw_14,t,f,pgdg,2.8.0,10
14,el8.x86_64,rpm,el8,x86_64,orafce,orafce,orafce_14,t,f,pgdg,4.14.4,18
14,el8.x86_64,rpm,el8,x86_64,orioledb,orioledb,orioledb_14,t,f,,,0
14,el8.x86_64,rpm,el8,x86_64,pagevis,pagevis,pagevis_14,t,f,pigsty,0.1,1
14,el8.x86_64,rpm,el8,x86_64,passwordcheck,passwordcheck_cracklib,passwordcheck_cracklib_14,t,f,pgdg,3.0.0,2
14,el8.x86_64,rpm,el8,x86_64,periods,periods,periods_14,t,f,pgdg,1.2.2,2
14,el8.x86_64,rpm,el8,x86_64,permuteseq,permuteseq,permuteseq_14,t,f,pigsty,1.2.2,1
14,el8.x86_64,rpm,el8,x86_64,pg4ml,pg4ml,pg4ml_14,t,f,pigsty,2.0,1
14,el8.x86_64,rpm,el8,x86_64,pg_acl,acl,acl_14,t,f,pigsty,1.0.4,1
14,el8.x86_64,rpm,el8,x86_64,pg_analytics,pg_analytics,pg_analytics_14,t,f,pigsty,0.3.7,1
14,el8.x86_64,rpm,el8,x86_64,pg_anon,anon,pg_anon_14,t,f,pigsty,2.1.1,2
14,el8.x86_64,rpm,el8,x86_64,pg_arraymath,arraymath,pg_arraymath_14,t,f,pigsty,1.1,1
14,el8.x86_64,rpm,el8,x86_64,pg_auditor,pg_auditor,pg_auditor_14,t,f,pigsty,0.2,1
14,el8.x86_64,rpm,el8,x86_64,pg_auth_mon,pg_auth_mon,pg_auth_mon_14,t,f,pgdg,2.0,2
14,el8.x86_64,rpm,el8,x86_64,pg_background,pg_background,pg_background_14,t,f,pgdg,1.3,2
14,el8.x86_64,rpm,el8,x86_64,pg_base36,base36,pg_base36_14,t,f,pigsty,1.0.0,1
14,el8.x86_64,rpm,el8,x86_64,pg_base58,pg_base58,pg_base58_14,t,f,pigsty,0.0.1,1
14,el8.x86_64,rpm,el8,x86_64,pg_base62,base62,pg_base62_14,t,f,pigsty,0.0.1,1
14,el8.x86_64,rpm,el8,x86_64,pg_bestmatch,pg_bestmatch,pg_bestmatch_14,t,f,pigsty,0.0.1,1
14,el8.x86_64,rpm,el8,x86_64,pg_bigm,pg_bigm,pg_bigm_14,t,f,pgdg,1.2_20240606,2
14,el8.x86_64,rpm,el8,x86_64,pg_bulkload,pg_bulkload,pg_bulkload_14,t,f,pigsty,3.1.22,4
14,el8.x86_64,rpm,el8,x86_64,pg_bzip,bzip,pg_bzip_14,t,f,pigsty,1.0.0,1
14,el8.x86_64,rpm,el8,x86_64,pg_cardano,pg_cardano,pg_cardano_14,t,f,pigsty,1.0.5,2
14,el8.x86_64,rpm,el8,x86_64,pg_catcheck,pg_catcheck,pg_catcheck_14,t,f,pgdg,1.6.0,3
14,el8.x86_64,rpm,el8,x86_64,pg_cheat_funcs,pg_cheat_funcs,pg_cheat_funcs_14,t,f,pigsty,1.0,1
14,el8.x86_64,rpm,el8,x86_64,pg_checksums,pg_checksums,pg_checksums_14,t,f,pgdg,1.1,2
14,el8.x86_64,rpm,el8,x86_64,pg_collection,collection,pgcollection_14,t,f,pigsty,1.0.0,1
14,el8.x86_64,rpm,el8,x86_64,pg_convert,convert,pg_convert_14,t,f,pigsty,0.0.4,1
14,el8.x86_64,rpm,el8,x86_64,pg_cooldown,pg_cooldown,pg_cooldown_14,t,f,pigsty,0.1,1
14,el8.x86_64,rpm,el8,x86_64,pg_country,country,pg_country_14,t,f,pigsty,0.0.3,1
14,el8.x86_64,rpm,el8,x86_64,pg_crash,pg_crash,pg_crash_14,t,f,pigsty,1.0,1
14,el8.x86_64,rpm,el8,x86_64,pg_cron,pg_cron,pg_cron_14,t,f,pgdg,1.6.5,11
14,el8.x86_64,rpm,el8,x86_64,pg_curl,pg_curl,pg_curl_14,t,f,pgdg,2.4.4,3
14,el8.x86_64,rpm,el8,x86_64,pg_currency,currency,pg_currency_14,t,f,pigsty,0.0.3,1
14,el8.x86_64,rpm,el8,x86_64,pg_dbms_job,pg_dbms_job,pg_dbms_job_14,t,f,pgdg,1.5,3
14,el8.x86_64,rpm,el8,x86_64,pg_dbms_lock,pg_dbms_lock,pg_dbms_lock_14,t,f,pgdg,1.0,1
14,el8.x86_64,rpm,el8,x86_64,pg_dbms_metadata,pg_dbms_metadata,pg_dbms_metadata_14,t,f,pgdg,1.0.0,1
14,el8.x86_64,rpm,el8,x86_64,pg_ddlx,ddlx,ddlx_14,t,f,pigsty,0.29,7
14,el8.x86_64,rpm,el8,x86_64,pg_dirtyread,pg_dirtyread,pg_dirtyread_14,t,f,pgdg,2.7,1
14,el8.x86_64,rpm,el8,x86_64,pg_drop_events,pg_drop_events,pg_drop_events_14,t,f,pigsty,0.1.0,1
14,el8.x86_64,rpm,el8,x86_64,pg_duckdb,pg_duckdb,pg_duckdb_14,t,f,,,0
14,el8.x86_64,rpm,el8,x86_64,pg_duration,pg_duration,pg_duration_14,t,f,,,0
14,el8.x86_64,rpm,el8,x86_64,pg_ecdsa,pguecc,pg_ecdsa_14,t,f,pigsty,1.0,1
14,el8.x86_64,rpm,el8,x86_64,pg_explain_ui,explain_ui,pg_explain_ui_14,t,f,pigsty,0.0.1,1
14,el8.x86_64,rpm,el8,x86_64,pg_extra_time,pg_extra_time,pg_extra_time_14,t,f,pgdg,2.0.0,3
14,el8.x86_64,rpm,el8,x86_64,pg_fact_loader,pg_fact_loader,pg_fact_loader_14,t,f,pgdg,2.0.1,3
14,el8.x86_64,rpm,el8,x86_64,pg_failover_slots,pg_failover_slots,pg_failover_slots_14,t,f,pigsty,1.1.0,4
14,el8.x86_64,rpm,el8,x86_64,pg_financial,financial,pg_financial_14,t,f,pigsty,1.0.1,1
14,el8.x86_64,rpm,el8,x86_64,pg_fio,fio,pg_fio_14,t,f,pigsty,1.0,1
14,el8.x86_64,rpm,el8,x86_64,pg_fkpart,pg_fkpart,pg_fkpart_14,t,f,pgdg,1.7.0,2
14,el8.x86_64,rpm,el8,x86_64,pg_geohash,pg_geohash,pg_geohash_14,t,f,pigsty,1.0,1
14,el8.x86_64,rpm,el8,x86_64,pg_graphql,pg_graphql,pg_graphql_14,t,f,pigsty,1.5.11,1
14,el8.x86_64,rpm,el8,x86_64,pg_gzip,gzip,pgsql_gzip_14,t,f,pgdg,1.0.0,1
14,el8.x86_64,rpm,el8,x86_64,pg_h3,h3,h3-pg_14,t,f,pgdg,4.1.3,1
14,el8.x86_64,rpm,el8,x86_64,pg_hashids,pg_hashids,pg_hashids_14,t,f,pigsty,1.3,1
14,el8.x86_64,rpm,el8,x86_64,pg_hashlib,hashlib,pg_hashlib_14,t,f,pigsty,1.1,1
14,el8.x86_64,rpm,el8,x86_64,pg_hint_plan,pg_hint_plan,pg_hint_plan_14,t,f,pgdg,1.4.3,2
14,el8.x86_64,rpm,el8,x86_64,pg_html5_email_address,pg_html5_email_address,pg_html5_email_address_14,t,f,pigsty,1.2.3,1
14,el8.x86_64,rpm,el8,x86_64,pg_http,http,pgsql_http_14,t,f,pgdg,1.6.3,4
14,el8.x86_64,rpm,el8,x86_64,pg_idkit,pg_idkit,pg_idkit_14,t,f,pigsty,0.3.0,2
14,el8.x86_64,rpm,el8,x86_64,pg_incremental,pg_incremental,pg_incremental_14,t,f,,,0
14,el8.x86_64,rpm,el8,x86_64,pg_ivm,pg_ivm,pg_ivm_14,t,f,pgdg,1.11,13
14,el8.x86_64,rpm,el8,x86_64,pg_jobmon,pg_jobmon,pg_jobmon_14,t,f,pgdg,1.4.1,1
14,el8.x86_64,rpm,el8,x86_64,pg_jsonschema,pg_jsonschema,pg_jsonschema_14,t,f,pigsty,0.3.3,1
14,el8.x86_64,rpm,el8,x86_64,pg_later,pg_later,pg_later_14,t,f,pigsty,0.3.0,1
14,el8.x86_64,rpm,el8,x86_64,pg_math,pg_math,pg_math_14,t,f,pigsty,1.0,1
14,el8.x86_64,rpm,el8,x86_64,pg_meta,meta,pg_meta_14,t,f,pigsty,0.4.0,1
14,el8.x86_64,rpm,el8,x86_64,pg_mooncake,pg_mooncake,pg_mooncake_14,t,f,pigsty,0.1.2,1
14,el8.x86_64,rpm,el8,x86_64,pg_net,pg_net,pg_net_14,t,f,pigsty,0.9.2,3
14,el8.x86_64,rpm,el8,x86_64,pg_noset,noset,noset_14,t,f,pigsty,0.3.0,1
14,el8.x86_64,rpm,el8,x86_64,pg_orphaned,pg_orphaned,pg_orphaned_14,t,f,pigsty,1.0,1
14,el8.x86_64,rpm,el8,x86_64,pg_parquet,pg_parquet,pg_parquet_14,t,f,pigsty,0.4.0,2
14,el8.x86_64,rpm,el8,x86_64,pg_partman,pg_partman,pg_partman_14,t,f,pgdg,5.2.4,18
14,el8.x86_64,rpm,el8,x86_64,pg_permissions,pg_permissions,pg_permissions_14,t,f,pgdg,1.3,3
14,el8.x86_64,rpm,el8,x86_64,pg_plan_filter,plan_filter,pg_plan_filter_14,t,f,pigsty,0.0.1,1
14,el8.x86_64,rpm,el8,x86_64,pg_polyline,pg_polyline,pg_polyline_14,t,f,pigsty,0.0.1,1
14,el8.x86_64,rpm,el8,x86_64,pg_prefix,prefix,prefix_14,t,f,pgdg,1.2.10,2
14,el8.x86_64,rpm,el8,x86_64,pg_prioritize,prioritize,pg_prioritize_14,t,f,pgdg,1.0.4,1
14,el8.x86_64,rpm,el8,x86_64,pg_profile,pg_profile,pg_profile_14,t,f,pgdg,4.8,4
14,el8.x86_64,rpm,el8,x86_64,pg_protobuf,pg_protobuf,pg_protobuf_14,t,f,pigsty,1.0,1
14,el8.x86_64,rpm,el8,x86_64,pg_qualstats,pg_qualstats,pg_qualstats_14,t,f,pgdg,2.1.1,4
14,el8.x86_64,rpm,el8,x86_64,pg_random,random,pg_random_14,t,f,pigsty,2.0.0,1
14,el8.x86_64,rpm,el8,x86_64,pg_rational,pg_rational,pg_rational_14,t,f,pigsty,0.0.2,1
14,el8.x86_64,rpm,el8,x86_64,pg_readme,pg_readme,pg_readme_14,t,f,pgdg,0.7.0,1
14,el8.x86_64,rpm,el8,x86_64,pg_readonly,pg_readonly,pg_readonly_14,t,f,pgdg,1.0.3,2
14,el8.x86_64,rpm,el8,x86_64,pg_redis_pubsub,redis,pg_redis_pubsub_14,t,f,pigsty,0.0.1,1
14,el8.x86_64,rpm,el8,x86_64,pg_relusage,pg_relusage,pg_relusage_14,t,f,pigsty,0.0.1,1
14,el8.x86_64,rpm,el8,x86_64,pg_render,pg_render,pg_render_14,t,f,pigsty,0.1.2,1
14,el8.x86_64,rpm,el8,x86_64,pg_repack,pg_repack,pg_repack_14,t,f,pgdg,1.5.2,4
14,el8.x86_64,rpm,el8,x86_64,pg_rrule,pg_rrule,,t,f,,,0
14,el8.x86_64,rpm,el8,x86_64,pg_savior,pg_savior,pg_savior_14,t,f,pigsty,0.0.1,1
14,el8.x86_64,rpm,el8,x86_64,pg_schedoc,schedoc,pg_schedoc_14,t,f,pigsty,0.0.1,1
14,el8.x86_64,rpm,el8,x86_64,pg_search,pg_search,pg_search_14,t,f,pigsty,0.15.18,1
14,el8.x86_64,rpm,el8,x86_64,pg_semver,semver,semver_14,t,f,pgdg,0.32.1,4
14,el8.x86_64,rpm,el8,x86_64,pg_session_jwt,pg_session_jwt,pg_session_jwt_14,t,f,pigsty,0.3.1,2
14,el8.x86_64,rpm,el8,x86_64,pg_show_plans,pg_show_plans,pg_show_plans_14,t,f,pgdg,2.1.3,3
14,el8.x86_64,rpm,el8,x86_64,pg_similarity,pg_similarity,pg_similarity_14,t,f,pigsty,1.0,1
14,el8.x86_64,rpm,el8,x86_64,pg_smtp_client,pg_smtp_client,pg_smtp_client_14,t,f,pigsty,0.2.0,1
14,el8.x86_64,rpm,el8,x86_64,pg_snakeoil,pg_snakeoil,pg_snakeoil_14,t,f,pigsty,1.4,1
